Year,County,Violent,Homicide,Rape,Robbery,AggAssault,Property,Burglary,VehicleTheft,Total
2006,Orange County,51,0,4,16,31,990,212,79,699
2006,Orange County,126,4,17,50,55,3034,634,253,2147
2006,Orange County,3,0,2,1,0,194,37,28,129
2006,Orange County,0,0,0,0,0,0,0,0,0
2006,Orange County,3,0,0,1,2,41,13,3,25
2006,Orange County,13,0,0,0,13,8,3,0,5
2006,Orange County,70,0,1,29,40,1399,260,123,1016
2006,Orange County,48,0,2,11,35,462,72,40,350
2006,Orange County,54,0,3,13,38,645,118,41,486
2006,Orange County,47,0,1,19,27,630,113,51,466
2006,Orange County,97,1,6,25,65,1104,205,106,793
2006,Orange County,10,1,1,6,2,98,12,7,79
2006,Orange County,35,0,3,9,23,464,78,26,360
2006,Orange County,38,0,4,2,32,436,72,40,324
2006,Orange County,3,0,0,0,3,439,66,13,360
2006,Orange County,4,0,0,0,4,52,6,34,12
2006,Placer County,234,2,28,24,180,2040,684,35,1321
2006,Placer County,65,1,5,3,56,433,105,61,267
2006,Placer County,57,0,10,9,38,553,220,57,276
2006,Placer County,74,0,7,21,46,1295,275,121,899
2006,Placer County,378,3,24,134,217,3884,588,574,2722
2006,Placer County,2,0,0,0,2,14,9,0,5
2006,Placer County,3,0,0,0,3,29,7,0,22
2006,Placer County,2,0,0,0,2,367,0,275,92
2006,Plumas County,36,0,3,1,32,487,196,2,289
2006,Plumas County,0,0,0,0,0,2,0,0,2
2006,Plumas County,0,0,0,0,0,49,0,40,9
2006,Riverside County,2101,34,119,409,1539,15952,3835,3722,8395
2006,Riverside County,202,3,9,39,151,876,305,128,443
2006,Riverside County,91,1,7,14,69,689,157,126,406
2006,Riverside County,127,0,4,16,107,707,249,46,412
2006,Riverside County,255,5,11,88,151,1649,392,474,783
2006,Riverside County,297,3,20,74,200,1778,743,375,660
2006,Riverside County,520,6,26,170,318,3207,947,425,1835
2006,Riverside County,385,4,22,154,205,3108,908,714,1486
2006,Riverside County,78,0,6,22,50,933,165,126,642
2006,Riverside County,305,3,21,128,153,3192,858,446,1888
2006,Riverside County,389,7,17,137,228,2269,474,697,1098
2006,Riverside County,2014,11,83,814,1106,12267,2372,2424,7471
2006,Riverside County,127,1,10,44,72,1333,361,227,745
2006,Riverside County,328,1,31,152,144,4042,730,820,2492
2006,Riverside County,5,0,1,1,3,259,81,13,165
2006,Riverside County,27,0,3,7,17,988,288,67,633
2006,Riverside County,169,3,18,66,82,2755,730,233,1792
2006,Riverside County,4,0,0,0,4,207,180,0,27
2006,Riverside County,0,0,0,0,0,2,0,0,2
2006,Riverside County,233,4,15,62,152,1709,501,337,871
2006,Riverside County,201,4,13,55,129,1573,299,319,955
2006,Riverside County,101,1,2,31,67,1885,558,163,1164
2006,Riverside County,968,16,61,479,412,6899,2239,1388,3272
2006,Riverside County,277,0,13,57,207,2820,674,357,1789
2006,Riverside County,22,0,1,12,9,181,47,29,105
2006,Riverside County,18,0,2,2,14,165,34,40,91
2006,Riverside County,113,2,9,31,71,1974,563,224,1187
2006,Riverside County,8,0,1,4,3,127,14,9,104
2006,Riverside County,12,0,1,5,6,309,44,8,257
2006,Riverside County,11,0,0,0,11,109,8,90,11
1995,Sacramento County,4280,57,158,2129,1936,34523,8003,7982,18538
1996,Sacramento County,3707,43,154,1874,1636,30073,7148,6083,16842
1997,Sacramento County,3717,41,161,1851,1664,30415,6873,6260,17282
1998,Sacramento County,3376,31,141,1689,1515,28244,6505,6006,15733
1999,Sacramento County,3084,54,143,1450,1437,24026,4805,4460,14761
2000,Sacramento County,3117,39,147,1412,1519,24221,4661,4870,14690
2001,Sacramento County,3309,40,169,1440,1660,27382,5068,6337,15977
2002,Sacramento County,3547,47,185,1734,1581,27233,5019,6666,15548
2003,Sacramento County,3420,43,187,1630,1560,28266,5606,7286,15374
2004,Sacramento County,4730,50,195,1914,2571,28107,5362,7290,15455
2005,Sacramento County,5265,52,170,2018,3025,26083,5841,6922,13320
2006,Sacramento County,5556,57,196,2188,3115,26112,6175,7175,12762
2007,Sacramento County,5128,44,194,2009,2881,24399,5422,6073,12904
2008,Sacramento County,4660,49,168,1761,2682,22499,5216,4910,12373
2009,Sacramento County,4165,30,179,1606,2350,21001,5135,4146,11720
2010,Sacramento County,4112,33,165,1491,2423,20200,5027,3994,11179
2006,San Benito County,41,0,2,4,35,282,143,10,129
2006,San Benito County,126,2,6,28,90,980,316,134,530
2006,San Benito County,0,0,0,0,0,0,0,0,0
2006,San Benito County,0,0,0,0,0,0,0,0,0
2006,San Benito County,1,0,0,0,1,35,0,34,1
2006,San Bernardino County,1076,36,89,181,770,6400,1950,1554,2896
2006,San Bernardino County,290,2,18,80,190,1022,374,230,418
2006,San Bernardino County,228,0,8,108,112,2390,530,434,1426
2006,San Bernardino County,344,5,13,132,194,1743,477,419,847
2006,San Bernardino County,863,5,40,254,564,3309,779,1155,1375
2006,San Bernardino County,255,4,10,114,127,2451,278,444,1729
2006,San Bernardino County,73,1,5,6,61,270,92,38,140
2006,San Bernardino County,1011,13,74,418,506,6337,967,1778,3592
2006,San Bernardino County,379,3,22,114,240,2537,501,426,1610
2006,San Bernardino County,708,12,30,299,367,2708,607,960,1141
2006,San Bernardino County,2017,46,50,904,1017,9760,2135,2917,4708
2006,San Bernardino County,270,1,12,120,137,2934,509,463,1962
2006,San Bernardino County,560,8,26,219,307,4157,1173,766,2218
2006,San Bernardino County,136,2,14,35,85,692,238,149,305
2006,San Bernardino County,7,0,0,1,6,137,22,15,100
2006,San Bernardino County,362,3,25,144,190,3966,715,701,2550
2006,San Bernardino County,54,0,5,5,44,274,90,18,166
2006,San Bernardino County,22,0,1,5,16,241,67,73,101
2006,San Bernardino County,21,1,5,6,9,575,122,177,276
2006,San Bernardino County,88,0,0,72,16,340,206,29,105
2006,San Bernardino County,230,2,13,100,115,1395,380,384,631
2006,San Bernardino County,83,2,7,13,61,495,186,66,243
2006,San Bernardino County,241,7,17,56,161,2040,562,548,930
2006,San Bernardino County,247,2,17,74,154,2103,652,374,1077
2006,San Bernardino County,92,4,8,15,65,785,185,133,467
2006,San Bernardino County,0,0,0,0,0,73,8,7,58
2006,San Bernardino County,127,1,7,26,93,1214,275,163,776
2006,San Bernardino County,106,1,12,20,73,537,155,88,294
2006,San Bernardino County,14,0,0,7,7,339,60,9,270
2006,San Bernardino County,0,0,0,0,0,141,110,0,31
2006,San Bernardino County,8,0,0,0,8,49,5,34,10
2006,San Diego County,1403,20,93,279,1011,8548,2297,2036,4215
2006,San Diego County,329,1,11,77,240,2455,587,220,1648
2006,San Diego County,947,7,70,351,519,7034,1184,2033,3817
2006,San Diego County,23,0,3,9,11,516,67,70,379
2006,San Diego County,26,0,1,7,18,274,54,30,190
2006,San Diego County,473,4,28,154,287,3612,638,1020,1954
2006,San Diego County,713,3,33,235,442,4407,758,962,2687
2006,San Diego County,168,1,17,34,116,747,169,236,342
2006,San Diego County,235,3,8,111,113,2497,447,591,1459
2006,San Diego County,524,2,9,211,302,2463,453,885,1125
2006,San Diego County,936,8,48,245,635,4873,979,633,3261
2006,San Diego County,6391,68,348,2164,3811,45209,7746,13338,24125
2006,San Diego County,286,3,19,75,189,1735,484,333,918
2006,San Diego County,446,1,34,152,259,2838,729,587,1522
2006,San Diego County,25,0,7,13,5,563,35,118,410
2006,San Diego County,16,0,0,5,11,579,24,2,553
2006,San Diego County,0,0,0,0,0,1,1,0,0
2006,San Diego County,2,0,0,0,2,2,0,2,0
2006,San Diego County,1,0,0,0,1,60,2,6,52
2006,San Diego County,2,0,1,0,1,46,6,1,39
2006,San Diego County,3,0,0,1,2,679,91,75,513
2006,San Diego County,16,0,0,0,16,110,12,76,22
2006,San Diego County,170,1,12,65,92,793,211,263,319
2006,San Diego County,151,0,14,44,93,1054,270,199,585
2006,San Diego County,103,0,13,21,69,784,210,119,455
2006,San Diego County,163,3,8,48,104,1198,324,170,704
2006,San Diego County,26,1,0,12,13,277,77,40,160
2006,San Francisco County,6533,86,154,3858,2435,36992,6465,6636,23891
2006,San Francisco County,21,0,0,16,5,444,84,27,333
2006,San Francisco County,35,0,0,26,9,168,4,3,161
2006,San Francisco County,7,0,0,3,4,18,9,1,8
2006,San Francisco County,0,0,0,0,0,0,0,0,0
2006,San Francisco County,9,0,0,4,5,457,43,16,398
2006,San Francisco County,0,0,0,0,0,6,0,6,0
2006,San Joaquin County,995,17,29,188,761,5409,1564,196,3649
2006,San Joaquin County,34,0,3,0,31,244,45,22,177
2006,San Joaquin County,245,2,10,54,179,2881,555,472,1854
2006,San Joaquin County,231,1,14,73,143,2793,434,556,1803
2006,San Joaquin County,19,0,3,5,11,330,38,35,257
2006,San Joaquin County,4288,37,102,1519,2630,19719,3836,3681,12202
2006,San Joaquin County,134,0,3,66,65,2825,366,441,2018
2006,San Joaquin County,124,0,1,11,112,522,139,7,376
2006,San Joaquin County,9,0,0,0,9,304,257,0,47
2006,San Joaquin County,0,0,0,0,0,1175,0,853,322
2006,San Luis Obispo County,201,1,26,17,157,1413,433,5,975
2006,San Luis Obispo County,48,1,4,7,36,375,67,13,295
2006,San Luis Obispo County,40,1,2,10,27,396,77,34,285
2006,San Luis Obispo County,23,0,4,4,15,167,47,11,109
2006,San Luis Obispo County,89,1,15,12,61,989,230,93,666
2006,San Luis Obispo County,49,2,1,4,42,426,109,26,291
2006,San Luis Obispo County,162,0,22,25,115,1727,358,96,1273
2006,San Luis Obispo County,3,0,2,1,0,183,8,12,163
2006,San Luis Obispo County,72,0,2,13,57,661,130,35,496
2006,San Luis Obispo County,0,0,0,0,0,32,1,0,31
2006,San Luis Obispo County,20,0,1,2,17,130,22,21,87
1986,Napa County,53,0,2,0,51,36,3,0,33
2006,San Luis Obispo County,0,0,0,0,0,0,0,0,0
2006,San Luis Obispo County,0,0,0,0,0,31,4,0,27
2006,San Luis Obispo County,4,0,0,0,4,181,0,142,39
2006,San Mateo County,224,1,24,38,161,1688,230,252,1206
2006,San Mateo County,15,0,2,2,11,168,32,5,131
2006,San Mateo County,7,0,2,5,0,563,87,44,432
2006,San Mateo County,11,0,0,0,11,122,21,12,89
2006,San Mateo County,75,0,6,32,37,891,153,102,636
2006,San Mateo County,10,0,1,4,5,359,9,29,321
2006,San Mateo County,289,3,18,134,134,2344,243,514,1587
2006,San Mateo County,20,0,1,4,15,216,30,10,176
2006,San Mateo County,2,0,0,0,2,97,12,5,80
2006,San Mateo County,75,0,7,27,41,728,150,80,498
2006,San Mateo County,42,2,4,14,22,384,143,42,199
2006,San Mateo County,68,0,5,13,50,609,143,41,425
2006,San Mateo County,300,6,16,80,198,2179,307,349,1523
2006,San Mateo County,129,0,7,49,73,1055,101,194,760
2006,San Mateo County,22,1,3,7,11,599,150,48,401
2006,San Mateo County,325,2,18,83,222,2488,274,294,1920
2006,San Mateo County,230,0,15,78,137,1403,444,264,695
2006,San Mateo County,15,0,0,6,9,116,30,27,59
2006,San Mateo County,30,1,4,8,17,437,68,37,332
2006,San Mateo County,13,0,0,11,2,232,0,35,197
2006,San Mateo County,0,0,0,0,0,0,0,0,0
2006,San Mateo County,0,0,0,0,0,5,0,0,5
2006,San Mateo County,293,6,22,121,144,1076,342,334,400
2006,San Mateo County,0,0,0,0,0,33,0,31,2
2006,Santa Barbara County,192,0,25,18,149,1636,515,3,1118
2006,Santa Barbara County,28,0,0,3,25,88,16,17,55
2006,Santa Barbara County,235,3,18,42,172,1043,189,75,779
2006,Santa Barbara County,458,1,33,103,321,2483,544,158,1781
2006,Santa Barbara County,742,2,43,113,584,2410,372,488,1550
2006,Santa Barbara County,23,0,3,5,15,236,72,17,147
2006,Santa Barbara County,0,0,0,0,0,1,0,0,1
2006,Santa Barbara County,9,0,0,1,8,91,24,3,64
2006,Santa Barbara County,0,0,0,0,0,30,11,0,19
2006,Santa Barbara County,11,0,2,1,8,87,19,5,63
2006,Santa Barbara County,40,7,1,11,21,400,118,23,259
2006,Santa Barbara County,11,0,6,2,3,447,47,5,395
2006,Santa Barbara County,3,0,0,0,3,140,0,103,37
2006,Santa Clara County,371,3,18,32,318,2455,517,422,1516
2006,Santa Clara County,77,0,7,24,46,1238,243,166,829
2006,Santa Clara County,109,0,0,23,86,1094,338,46,710
2006,Santa Clara County,233,1,12,67,153,2061,273,303,1485
2006,Santa Clara County,4,0,0,2,2,421,172,19,230
2006,Santa Clara County,0,0,0,0,0,152,47,2,103
2006,Santa Clara County,35,0,3,12,20,557,145,33,379
2006,Santa Clara County,182,0,15,52,115,2143,334,286,1523
2006,Santa Clara County,2,0,0,0,2,22,13,3,6
2006,Santa Clara County,60,0,5,10,45,988,170,114,704
2006,Santa Clara County,300,0,10,71,219,2244,271,325,1648
2006,Santa Clara County,62,0,1,32,29,1871,399,139,1333
2006,Santa Clara County,3561,29,217,1030,2285,24240,4423,7139,12678
2006,Santa Clara County,180,3,16,59,102,3354,595,476,2283
2006,Santa Clara County,26,0,2,2,22,525,161,19,345
2006,Santa Clara County,184,1,21,81,81,2632,524,409,1699
2006,Santa Clara County,9,0,3,4,2,352,20,7,325
2006,Santa Clara County,4,0,0,2,2,76,16,0,60
2006,Santa Clara County,2,0,0,0,2,66,12,2,52
2006,Santa Clara County,1,0,0,1,0,93,31,2,60
2006,Santa Clara County,0,0,0,0,0,4,0,0,4
2006,Santa Clara County,34,0,0,19,15,125,2,21,102
2006,Santa Clara County,2,0,0,0,2,107,0,90,17
2006,Santa Cruz County,298,7,33,25,233,2596,830,16,1750
2006,Santa Cruz County,61,0,3,9,49,934,122,42,770
2006,Santa Cruz County,399,3,38,107,251,3198,537,249,2412
2006,Santa Cruz County,304,6,17,82,199,2007,359,163,1485
2006,Santa Cruz County,13,0,2,2,9,334,60,12,262
2006,Santa Cruz County,0,0,0,0,0,1,0,0,1
2006,Santa Cruz County,2,0,1,0,1,99,0,1,98
2006,Santa Cruz County,6,0,2,2,2,305,53,3,249
2006,Santa Cruz County,0,0,0,0,0,462,0,371,91
2006,Shasta County,221,6,19,12,184,920,373,98,449
2006,Shasta County,35,0,3,6,26,441,110,33,298
2006,Shasta County,388,2,72,66,248,3389,719,496,2174
2006,Shasta County,3,0,0,0,3,10,0,0,10
2006,Shasta County,1,0,0,1,0,226,0,193,33
2006,Sierra County,10,0,2,1,7,53,15,1,37
2006,Sierra County,0,0,0,0,0,0,0,0,0
2006,Sierra County,0,0,0,0,0,10,0,10,0
2006,Siskiyou County,59,0,11,2,46,264,95,5,164
2006,Siskiyou County,4,0,1,0,3,19,5,1,13
2006,Siskiyou County,5,0,0,2,3,40,18,5,17
2006,Siskiyou County,2,0,2,0,0,3,1,0,2
2006,Siskiyou County,2,0,1,0,1,9,2,2,5
2006,Siskiyou County,3,0,0,0,3,23,11,2,10
2006,Siskiyou County,9,0,1,1,7,115,16,15,84
2006,Siskiyou County,1,0,0,0,1,12,2,0,10
2006,Siskiyou County,13,0,1,1,11,89,22,8,59
2006,Siskiyou County,53,0,0,3,50,235,32,14,189
2006,Siskiyou County,0,0,0,0,0,27,4,0,23
2006,Siskiyou County,0,0,0,0,0,0,0,0,0
2006,Siskiyou County,2,0,0,0,2,32,0,22,10
2006,Solano County,144,0,8,12,124,457,243,14,200
2006,Solano County,66,0,7,12,47,496,116,72,308
2006,Solano County,68,0,8,12,48,602,104,75,423
2006,Solano County,654,6,36,241,371,4363,745,706,2912
2006,Solano County,1,0,0,0,1,74,20,11,43
2006,Solano County,110,1,14,30,65,689,179,136,374
2006,Solano County,280,1,25,112,142,2384,320,331,1733
2006,Solano County,1206,6,31,430,739,5971,1155,1516,3300
2006,Solano County,1,0,0,0,1,0,0,0,0
2006,Solano County,0,0,0,0,0,36,0,2,34
2006,Solano County,1,0,0,0,1,55,1,53,1
2006,Sonoma County,591,2,43,48,498,1931,739,20,1172
2006,Sonoma County,25,0,3,3,19,169,38,10,121
2006,Sonoma County,56,0,1,4,51,148,50,15,83
2006,Sonoma County,21,0,3,5,13,250,66,11,173
2006,Sonoma County,207,1,17,18,171,790,128,67,595
2006,Sonoma County,891,6,75,175,635,4212,833,492,2887
2006,Sonoma County,17,0,0,8,9,156,32,13,111
2006,Sonoma County,51,0,7,5,39,290,74,15,201
2006,Sonoma County,211,2,18,25,166,1178,136,78,964
2006,Sonoma County,1,0,1,0,0,151,14,4,133
2006,Sonoma County,0,0,0,0,0,0,0,0,0
2006,Sonoma County,0,0,0,0,0,21,3,0,18
2006,Sonoma County,2,0,0,1,1,55,2,0,53
2006,Sonoma County,1,0,0,0,1,8,1,0,7
2006,Sonoma County,3,0,0,0,3,87,10,2,75
2006,Sonoma County,86,0,5,8,73,335,83,17,235
2006,Sonoma County,0,0,0,0,0,302,0,227,75
2006,Stanislaus County,847,10,30,98,709,4416,1463,517,2436
2006,Stanislaus County,180,2,12,57,109,2094,333,461,1300
2006,Stanislaus County,1418,11,73,462,872,11804,1762,2024,8018
2006,Stanislaus County,19,0,2,1,16,242,63,35,144
2006,Stanislaus County,40,1,8,11,20,956,261,84,611
2006,Stanislaus County,32,0,4,8,20,680,217,107,356
2006,Stanislaus County,40,0,4,15,21,818,195,118,505
2006,Stanislaus County,429,5,18,114,292,3104,604,722,1778
2006,Stanislaus County,43,0,0,0,43,350,64,44,242
2006,Stanislaus County,4,0,0,1,3,138,33,19,86
2006,Stanislaus County,0,0,0,0,0,41,3,3,35
2006,Stanislaus County,4,0,0,0,4,53,4,0,49
2006,Stanislaus County,0,0,0,0,0,534,0,508,26
2006,Sutter County,164,2,9,14,139,973,376,77,520
2006,Sutter County,250,2,21,50,177,2029,459,244,1326
2006,Sutter County,0,0,0,0,0,14,1,0,13
2006,Sutter County,0,0,0,0,0,70,0,62,8
2006,Tehama County,247,2,3,6,236,439,245,0,194
2006,Tehama County,60,0,3,6,51,339,82,29,228
2006,Tehama County,143,3,1,11,128,589,115,57,417
2006,Tehama County,3,0,0,0,3,2,0,0,2
2006,Tehama County,0,0,0,0,0,87,0,80,7
2006,Trinity County,23,0,4,4,15,108,77,1,30
2006,Trinity County,0,0,0,0,0,0,0,0,0
2006,Trinity County,0,0,0,0,0,77,0,77,0
2006,Tulare County,460,20,34,67,339,3263,1196,0,2067
2006,Tulare County,220,4,2,26,188,1164,278,216,670
2006,Tulare County,56,0,3,6,47,391,114,54,223
2006,Tulare County,52,1,0,12,39,242,37,59,146
2006,Tulare County,69,0,0,10,59,546,162,134,250
2006,Tulare County,250,9,21,61,159,2413,534,399,1480
2006,Tulare County,425,6,20,69,330,2897,793,481,1623
2006,Tulare County,871,8,50,213,600,6466,1368,1281,3817
2006,Tulare County,35,1,0,2,32,315,67,72,176
2006,Tulare County,0,0,0,0,0,16,1,0,15
2006,Tulare County,1,0,0,0,1,120,60,13,47
2006,Tulare County,3,0,0,0,3,1493,1,1148,344
2006,Tuolumne County,123,0,10,12,101,811,377,12,422
2006,Tuolumne County,19,0,5,3,11,359,59,26,274
2006,Tuolumne County,0,0,0,0,0,188,0,173,15
2006,Ventura County,209,6,13,29,161,1303,370,119,814
2006,Ventura County,114,2,10,28,74,1119,231,99,789
2006,Ventura County,61,0,2,6,53,330,56,39,235
2006,Ventura County,19,0,1,1,17,237,53,6,178
2006,Ventura County,841,13,34,418,376,4376,946,614,2816
2006,Ventura County,114,3,3,42,66,469,109,70,290
2006,Ventura County,96,1,5,39,51,648,138,102,408
2006,Ventura County,182,0,13,41,128,1794,367,131,1296
2006,Ventura County,335,1,24,130,180,3686,730,352,2604
2006,Ventura County,199,3,21,58,117,2060,425,160,1475
2006,Ventura County,0,0,0,0,0,12,0,0,12
2006,Ventura County,45,0,1,10,34,391,86,22,283
2006,Ventura County,5,0,0,0,5,40,3,0,37
2006,Ventura County,0,0,0,0,0,4,0,4,0
2006,Ventura County,0,0,0,0,0,1,1,0,0
2006,Ventura County,2,0,1,0,1,6,0,0,6
2006,Ventura County,2,0,0,0,2,104,0,9,95
2006,Ventura County,0,0,0,0,0,50,1,36,13
2006,Yolo County,39,2,3,5,29,355,130,13,212
2006,Yolo County,209,0,21,45,143,1842,565,179,1098
2006,Yolo County,7,0,1,0,6,155,49,15,91
2006,Yolo County,128,0,15,44,69,1793,382,247,1164
2006,Yolo County,428,2,15,76,335,1344,483,345,516
2006,Yolo County,2,0,0,0,2,2,0,0,2
2006,Yolo County,8,0,1,5,2,731,66,21,644
2006,Yolo County,0,0,0,0,0,37,2,35,0
2006,Yuba County,193,3,18,37,135,1252,610,14,628
2006,Yuba County,134,0,14,32,88,574,171,118,285
2006,Yuba County,7,0,0,1,6,68,18,17,33
2006,Yuba County,0,0,0,0,0,8,2,0,6
2006,Yuba County,0,0,0,0,0,265,0,244,21
2007,Alameda County,683,6,27,293,357,2864,676,913,1275
2007,Alameda County,205,2,9,106,88,1976,304,245,1427
2007,Alameda County,45,0,3,33,9,776,173,129,474
2007,Alameda County,639,5,24,431,179,7116,1172,995,4949
2007,Alameda County,112,1,1,85,25,1156,144,182,830
2007,Alameda County,606,5,35,232,334,5173,1292,773,3108
